"","yhat","se","yexp","diff","rf_result","real_y_rf"
"555",522.916969458497,0.220465808929371,522.063086480373,-0.853882978124147,516.128480501116,515.459016296515
"558",525.309138751015,0.201157731383759,526.505474231659,1.19633548064405,528.202326032982,529.674211791927
"559",519.142121135213,0.192590585912516,519.239810172481,0.0976890372680828,516.254162194349,515.061309131673
"561",519.368347777405,0.311738725436129,520.713734851759,1.34538707435377,520.02143940616,518.411915513333
"566",514.549279471923,0.235046363705446,514.125982160778,-0.423297311145461,518.586890884661,517.712319260504
"570",528.347248078985,0.300454127344189,533.349825182608,5.00257710362359,524.314165003719,524.369124349947
"571",521.215891022503,0.335421380736327,521.602348683972,0.38645766146908,517.387730046148,519.865845017913
"576",524.275888394979,0.283706781318573,529.674211791927,5.39832339694772,522.474637403195,521.093140504249
"578",518.602013859128,0.135284482205848,515.061309131673,-3.54070472745468,515.528962498138,517.4849891551
"579",524.631684769738,0.422495311414017,529.786267128784,5.15458235904589,527.642829989463,526.899442221984
"581",524.709192262321,0.417764212519783,528.358268377922,3.64907611560079,521.275181550206,521.212231396582
"584",523.629703830547,0.374086894449987,524.369124349947,0.739420519399687,516.061736604014,515.420715886719
"586",515.525294876605,0.229393111734222,515.142063168599,-0.383231708005951,523.620059967676,525.068788880835
"587",523.762716498054,0.234265581802084,524.643320063783,0.880603565728279,513.15721873704,507.279143735025
"588",521.641055085261,0.257899256035316,521.093140504249,-0.547914581012037,516.450651778887,515.47880941315
"590",517.825274513575,0.402509932393062,515.250383052064,-2.57489146151056,512.758111672967,511.353125999363
"591",519.678814152105,0.247327459961835,520.00495771796,0.32614356585475,513.700392906145,513.721073371308
"594",518.47335785751,0.217526547419139,517.742534900444,-0.730822957066152,515.345769425391,509.883562063469
"595",521.604611714956,0.208276949746206,521.212231396582,-0.392380318373625,520.021710476955,518.971485148684
"596",515.713850287097,0.245854849429368,513.717797970368,-1.99605231672876,522.345701834371,523.774646596907
"597",516.646943801095,0.31212139281833,515.420715886719,-1.22622791437618,513.245413271961,510.001371096215
"598",523.177752734328,0.156679806144584,525.068788880835,1.89103614650742,514.55161838395,513.129996977463
"599",516.034196452591,0.258858730748491,508.728138975165,-7.30605747742663,523.608679614208,523.880010337828
"601",514.644137796533,0.282780925575424,507.279143735025,-7.36499406150773,513.847582064102,513.157029006307
"604",525.210003590119,0.252659407306215,527.06181514742,1.85181155730118,508.746099863231,506.07625105366
"605",519.849844972871,0.256418933979884,520.079612583947,0.229767611075886,519.192416438025,519.848240654231
"606",514.514568863657,0.215222309163571,511.353125999363,-3.16144286429318,519.556752850225,519.451043135052
"607",530.038485376198,0.590304858127386,540.019739093601,9.98125371740275,528.134739244743,530.054859101576
"608",528.435211080493,0.289332772010081,531.081756725331,2.64654564483806,520.01242379229,520.105452185223
"610",515.28743927567,0.329216836776426,513.721073371308,-1.56636590436267,527.319652923711,528.437944514601
"614",515.610923362048,0.439703190031683,509.883562063469,-5.72736129857896,521.754806763432,521.805407988736
"616",522.495639343383,0.347809828722952,523.774646596907,1.27900725352333,527.545478226988,528.736950087796
"617",513.983241148313,0.331256259756622,510.001371096215,-3.98187005209854,517.170890089111,517.239268287488
"620",524.041294616302,0.230108384476638,523.880010337828,-0.161284278473317,519.30997709978,518.899949481842
"621",515.359658513827,0.322641423267881,513.157029006307,-2.20262950751942,523.448699024801,522.588517542579
"623",512.895751776274,0.329378215651389,506.07625105366,-6.8195007226135,506.22554662581,502.632977694943
"629",522.763648023538,0.164818167570289,523.847992226036,1.08434420249796,522.894357913397,524.106035382785
"630",521.379096859382,0.305748248509858,520.742631930306,-0.636464929076396,520.530404353044,521.12538356705
"631",526.077373916884,0.24801295049724,528.437944514601,2.36057059771713,520.524606130565,520.683004971075
"632",521.9648551774,0.184866120450176,521.805407988736,-0.159447188663307,518.182907768042,517.807980064493
"633",524.368769713046,0.252590700746283,524.849076251494,0.480306538448872,519.033675789534,518.959868754124
"634",525.154391054511,0.297795605163821,528.736950087796,3.58255903328461,521.571938629969,521.047273853368
"635",525.345122053359,0.296539467500849,535.501571889232,10.1564498358729,523.855471759672,525.044586414174
"636",519.923412203226,0.279430466946505,517.291040560141,-2.63237164308418,513.702985081806,513.667482211848
"637",517.435087763517,0.238748763281469,517.239268287488,-0.195819476028873,520.840812936578,520.998074091762
"643",521.556180268215,0.267615877954769,523.448783336915,1.89260306869949,517.127612083833,517.356468643716
"644",521.815914748046,0.33495565253876,524.106035382785,2.29012063473886,517.518680655618,516.924306921755
"645",525.309068061245,0.408184406523997,529.496534562419,4.18746650117396,522.520465455418,520.760077922062
"646",520.611585218228,0.230269689083634,521.12538356705,0.513798348821524,524.807366240853,524.457907185234
"647",520.341248182821,0.456632586162938,520.683004971075,0.341756788254429,517.959407251731,516.508106292067
"648",517.883445510709,0.346910153887358,517.807980064493,-0.0754654462164126,526.404374081262,526.862135476485
"649",519.970318926472,0.390726109401108,518.959868754124,-1.01045017234833,520.893540154838,520.70083533031
"650",522.554351935892,0.181072585184411,521.047273853368,-1.50707808252434,525.602155776337,525.300530174616
"651",523.3193304277,0.397355261891737,525.044586414174,1.72525598647371,520.092198798802,520.291334394355
"654",524.101049546193,0.140540513098744,522.737969402484,-1.36308014370888,523.359325009894,523.728199981016
"658",517.106856672698,0.274044099822814,517.356468643716,0.24961197101743,522.087247444045,522.58553233484
"659",518.427376628434,0.207067813225487,516.924306921755,-1.50306970667907,521.164129715206,520.777108975112
"660",521.402557818763,0.188188871689393,520.760077922062,-0.642479896701047,520.988215381694,520.664667503309
"662",523.117560236127,0.261719314821914,522.642929566413,-0.474630669713747,524.160433254321,524.183515585821
"663",521.900797471132,0.196909225822826,519.425603093373,-2.47519437775986,523.319992482185,524.811126994429
"664",518.703893572095,0.217841337797309,516.508106292067,-2.19578728002875,523.87721860263,525.345936960913
"665",519.802681240665,0.359316899506772,520.285048700028,0.48236745936299,529.750657361152,530.987082706818
"667",521.299822912906,0.272648218782592,520.70083533031,-0.598987582596692,517.749033653334,517.512817667132
"668",526.225606845561,0.223841677817613,529.377230664649,3.15162381908851,517.957134043775,518.500662425097
"669",521.057846763312,0.322656982520131,520.571263362768,-0.486583400543964,528.649295496506,530.344259965652
"671",520.035680964143,0.424101219171827,520.291334394355,0.255653430212305,524.797689840197,522.42769219375
"674",520.160586543663,0.341574498065906,520.845298129272,0.684711585608852,524.140121091151,523.790365461898
"676",521.549275295172,0.412168531248219,524.356703827885,2.80742853271261,514.590928959439,513.997712818292
"678",522.366625488125,0.215319970219724,524.019130171205,1.65250468307988,514.283287738285,513.567730394694
"679",528.900147264916,0.364753147824339,533.262075248462,4.36192798354614,513.731185192354,513.873659072074
"683",523.586781656892,0.1913644214109,524.183515585821,0.596733928929098,523.543259191755,524.35794359358
"692",515.257760212856,0.423788867204131,513.235242513752,-2.02251769910367,518.227947352519,519.461387179975
"693",518.210307464384,0.259435200696331,518.500662425097,0.290354960712762,526.697773534063,529.022673490672
"695",525.233638388091,0.352775474211313,530.344259965652,5.11062157756123,512.438584795683,512.006759594468
"698",522.533341763344,0.268845196787093,522.74880630259,0.215464539246909,521.756759590949,521.560438235538
"699",526.590648220925,0.233657308547951,528.976404790373,2.38575656944806,515.380624032539,514.022372300818
"701",523.369207138823,0.358903558368029,523.790365461898,0.421158323075133,517.85546822602,518.241291436334
"702",515.941278866442,0.248902981790914,513.997712818292,-1.94356604814982,526.64979036192,529.60845243722
"703",526.301378798233,0.317640190766192,526.321154361381,0.0197755631480732,509.601807261492,508.109438905123
"705",512.506253595949,0.317715102105737,506.578264154501,-5.92798944144891,518.291149880551,517.309029699375
"706",516.68827099309,0.146993429944877,513.567730394694,-3.12054059839545,530.958623169797,532.393231887932
"707",514.623490406875,0.262555890736438,513.873659072074,-0.749831334801456,526.550347637911,528.163419051302
"712",515.223191341345,0.321240757072732,512.006759594468,-3.21643174687745,514.996099003531,512.885011122483
"714",521.597542655833,0.304074981589131,522.142458235341,0.544915579507574,520.382823213308,521.508627078945
"715",522.331765253838,0.312472698690167,524.891190825983,2.55942557214576,528.147346511294,528.861346872509
"716",521.580763550491,0.169846200687062,521.560438235538,-0.0203253149528564,520.971281102926,521.067716195618
"719",515.857319993266,0.256168467953721,514.022372300818,-1.83494769244817,523.879372786008,523.622742574088
"723",517.508587752509,0.303852981187314,517.846235163035,0.337647410526301,525.718754770661,526.628476328316
"727",525.473140494834,0.256357057573797,528.163419051302,2.69027855646846,516.659383465993,515.719168863694
"729",515.694426012044,0.303325581787008,512.885011122483,-2.80941488956103,521.320470182289,521.856929227963
"731",522.529463958759,0.187648991801281,524.207339329387,1.67787537062759,519.639601081245,518.143689454129
"732",515.614339526824,0.232304909332089,514.772015395644,-0.842324131179794,519.121095630117,519.490948370442
"733",520.007674584943,0.328129201652683,520.620847099449,0.613172514506573,522.378336978624,521.474776714733
"737",524.759190762565,0.359318607204128,527.148722798934,2.38953203636845,517.354045538229,516.817524091749
"739",526.667965491047,0.220862865723737,528.861346872509,2.19338138146168,529.244884183395,530.98141218269
"741",520.475966488199,0.213583914066186,521.067716195618,0.591749707419694,515.973011190797,515.372402331089
"742",523.379903580327,0.305687441505636,523.622742574088,0.242838993760301,526.373831322156,527.940169355182
"744",524.384486976828,0.33247135597763,526.628476328316,2.24398935148758,515.806539567591,515.186586339471
"747",519.99414657561,0.265309179415631,518.143689454129,-1.85045712148099,505.301456746506,500.782672532591
"748",521.567124659547,0.336830404202247,523.676484607109,2.10935994756267,514.888669945992,510.180006121927
"749",526.729128705299,0.369745779309565,529.264349314448,2.53522060914963,531.199384055239,533.18385722621
"750",519.189249446003,0.281467340371138,519.490948370442,0.301698924439393,525.573143494015,524.776516300361
"755",520.01426812011,0.457344083003394,518.290901373559,-1.72336674655105,515.681307908116,514.481687747912
"757",517.143349232393,0.301737263751315,515.372402331089,-1.77094690130457,521.491789693635,521.366773910563
"758",525.303791798623,0.434475098647662,527.940169355182,2.63637755655873,514.201661827019,511.738258531952
"759",516.186621386665,0.266927815422902,515.186586339471,-1.00003504719484,516.274409952909,515.798637451365
"761",515.364539578911,0.179444912469726,510.180006121927,-5.18453345698498,527.142783213893,528.226510317158
"763",526.581908679991,0.441111185273987,533.18385722621,6.60194854621921,517.32241050117,517.20384350342
"764",524.359672296691,0.217894232699216,524.776516300361,0.41684400366978,528.563478283422,529.043034172212
"766",522.108770951389,0.325336106733049,521.366773910563,-0.74199704082605,524.449868932504,525.409179775273
"769",525.676863108437,0.223665349378665,528.226510317158,2.54964720872124,526.641668597066,527.844089006799
"771",518.174025325057,0.251800909246535,517.20384350342,-0.970181821637084,510.718303010628,508.612954416414
"772",526.187716148613,0.246021728211724,529.043034172212,2.85531802359924,523.898577336887,523.390603216604
"774",517.145262835888,0.166461598895437,516.230047580614,-0.915215255273438,518.288894181124,517.066767318163
"775",518.803455109695,0.309227914439059,517.098747425802,-1.70470768389293,513.768046710837,512.513921222123
"776",515.765092945219,0.484226603759403,514.989957299459,-0.775135645760088,514.250022291268,511.226141946725
"777",513.582182181551,0.274720738193916,513.257000243469,-0.3251819380813,520.482884161738,519.144116966877
"778",520.939169639616,0.413532399425878,520.598877357522,-0.340292282094083,521.780125247316,521.602489713273
"780",525.822372412272,0.470454469835709,527.844089006799,2.02171659452722,525.672187232722,526.724850190018
"784",524.891166581949,0.259021591891936,527.366594995491,2.47542841354164,520.70011780444,520.262488386288
"786",518.833180432025,0.138895607104247,518.414449856875,-0.418730575149993,523.853926651041,521.150950127823
"787",518.561790604961,0.123095531142233,518.765826945296,0.204036340335506,521.941972051281,523.225519396798
"790",517.885170730374,0.379481574450262,517.066767318163,-0.818403412210387,525.405739633487,525.144205240133
"791",514.988047919265,0.215715033190708,512.513921222123,-2.47412669714254,517.923393469108,517.237611712568
"792",519.118490100479,0.386140227921363,518.241716415645,-0.876773684834575,521.756957194538,523.194016823991
"794",521.837446239344,0.309782562965994,523.940784955497,2.10333871615353,524.99314315351,524.372160013243
"795",519.810800241469,0.415849724421788,519.144116966877,-0.666683274592856,524.317758421605,528.209337655914
"796",521.294038276004,0.339222542436557,521.602489713273,0.30845143726981,523.739334891378,523.949634036136
"797",524.305798078466,0.380054530785483,526.724850190018,2.4190521115512,517.102125049289,517.091676617863
"798",525.459073534067,0.666920508583742,529.265495466656,3.80642193258927,530.578137173001,531.375530128493
"799",520.878687072405,0.203126811268206,520.262488386288,-0.616198686116945,522.598667874843,523.012218900382
